Baseline 100%T,,Baseline 0%T,,blanco,,blanco1,,t1_casca,,t1_topo,,t1_meio,,t1_base,,s1_0_20,,s1_20_40,,s1_40_60,,t4_casca,,t4_topo,,t4_meio,,t4_base,,s4_0_20,,s4_10_40,,s4_40_60,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R
654,66.09907532,654,0.00193347,654,99.82431793,,,654,33.50146866,654,33.93161392,654,34.54350662,654,37.21706009,654,37.55273056,654,35.37006378,654,35.15468979,654,35.69168854,654,33.61600876,654,32.91718292,654,34.23027802,654,37.68555069,654,38.16846466,654,38.81323624
653.5,66.06239319,653.5,0.002080233,653.5,99.97467804,,,653.5,33.47338486,653.5,33.85987473,653.5,34.54430771,653.5,37.24101257,653.5,37.51062393,653.5,35.30937576,653.5,35.12517166,653.5,35.62031555,653.5,33.64400101,653.5,32.83161545,653.5,34.26539612,653.5,37.72156525,653.5,38.11128616,653.5,38.77990723
653,66.08023071,653,0.002175455,653,99.91174316,,,653,33.41950226,653,33.8679924,653,34.52770615,653,37.21524429,653,37.48248672,653,35.29141235,653,35.16005707,653,35.58313751,653,33.62096405,653,32.85789871,653,34.20819473,653,37.62945175,653,38.09089279,653,38.70611954
652.5,66.0903244,652.5,0.002180611,652.5,100.1393204,,,652.5,33.40963745,652.5,33.84298706,652.5,34.42621994,652.5,37.16674423,652.5,37.42027283,652.5,35.2686615,652.5,35.03522491,652.5,35.55147552,652.5,33.61665726,652.5,32.79396439,652.5,34.158741,652.5,37.60342026,652.5,38.01332092,652.5,38.68483353
652,66.05869293,652,0.00170056,652,100.1658325,,,652,33.37162399,652,33.8080864,652,34.44057846,652,37.11618423,652,37.34680557,652,35.22566605,652,35.03170776,652,35.51226425,652,33.54030228,652,32.78433228,652,34.13195419,652,37.55494308,652,38.01823044,652,38.69863892
651.5,66.07416534,651.5,0.002054248,651.5,100.079895,,,651.5,33.34753036,651.5,33.7478981,651.5,34.35915375,651.5,37.10233688,651.5,37.33034897,651.5,35.16910172,651.5,34.97408676,651.5,35.49111557,651.5,33.5008049,651.5,32.7697525,651.5,34.12662888,651.5,37.5439682,651.5,37.97572327,651.5,38.66956711
651,66.13380432,651,0.001798367,651,100.0392914,,,651,33.24121094,651,33.67813492,651,34.31017685,651,37.0402832,651,37.24451065,651,35.11009979,651,34.89770126,651,35.47078323,651,33.45514679,651,32.70024109,651,34.05093384,651,37.50215912,651,37.92078781,651,38.57257462
650.5,66.15666962,650.5,0.002074092,650.5,99.96167755,,,650.5,33.19898605,650.5,33.62398911,650.5,34.26819992,650.5,36.95913696,650.5,37.20477676,650.5,35.02141953,650.5,34.80266953,650.5,35.44239807,650.5,33.42458725,650.5,32.63324356,650.5,34.03400803,650.5,37.41497803,650.5,37.85575867,650.5,38.5554657
650,66.11882782,650,0.00248328,650,99.92256165,,,650,33.22067642,650,33.6067543,650,34.26394272,650,36.9466629,650,37.17336655,650,35.06898117,650,34.87401199,650,35.39242554,650,33.46036148,650,32.68501282,650,34.03541565,650,37.46588898,650,37.818573,650,38.56186676
649.5,66.15418243,649.5,0.002264263,649.5,100.0028,,,649.5,33.1411972,649.5,33.53030014,649.5,34.22163773,649.5,36.94273758,649.5,37.13690948,649.5,35.05421448,649.5,34.8043251,649.5,35.38674164,649.5,33.32720947,649.5,32.62511063,649.5,33.97421646,649.5,37.37905121,649.5,37.82221222,649.5,38.48807907
649,66.11166382,649,0.0020716,649,100.2335205,,,649,33.15299988,649,33.54327774,649,34.14803696,649,36.85659027,649,37.09222031,649,35.02555847,649,34.77161407,649,35.34970093,649,33.37480164,649,32.60332108,649,33.89236832,649,37.44816208,649,37.8070755,649,38.46063995
648.5,66.24834442,648.5,0.00194778,648.5,99.79492188,,,648.5,32.98553848,648.5,33.46855164,648.5,34.04593658,648.5,36.74066544,648.5,37.00551987,648.5,34.88346863,648.5,34.69018173,648.5,35.27944946,648.5,33.32393646,648.5,32.48390579,648.5,33.80841064,648.5,37.27620697,648.5,37.70418167,648.5,38.3654747
648,66.19890594,648,0.001975265,648,99.98838043,,,648,33.01706696,648,33.42711258,648,34.04285431,648,36.78481293,648,36.97956085,648,34.85909653,648,34.70940399,648,35.25627136,648,33.26487732,648,32.49013901,648,33.86573792,648,37.23319626,648,37.71192551,648,38.36145401
647.5,66.21361542,647.5,0.001684702,647.5,100.0219498,,,647.5,32.98218918,647.5,33.37888336,647.5,34.01721573,647.5,36.69585037,647.5,36.96791077,647.5,34.74148178,647.5,34.62966919,647.5,35.21598434,647.5,33.19799423,647.5,32.46736908,647.5,33.80326843,647.5,37.23239136,647.5,37.63682556,647.5,38.28813553
647,66.22003937,647,0.001851493,647,99.95006561,,,647,32.92876434,647,33.34607315,647,33.92486572,647,36.70287323,647,36.90372467,647,34.7699852,647,34.57509232,647,35.19190216,647,33.15950394,647,32.48721695,647,33.78674698,647,37.19270325,647,37.598629,647,38.28764725
646.5,66.16822052,646.5,0.00199853,646.5,100.0404205,,,646.5,32.94864273,646.5,33.32686615,646.5,33.95865631,646.5,36.63482666,646.5,36.92278671,646.5,34.78967667,646.5,34.64274597,646.5,35.16768265,646.5,33.14873505,646.5,32.43144608,646.5,33.83269501,646.5,37.25077438,646.5,37.59044647,646.5,38.27934647
646,66.26106262,646,0.001990381,646,99.94374847,,,646,32.89788818,646,33.23950195,646,33.8923111,646,36.53549576,646,36.7974472,646,34.72364426,646,34.48727036,646,35.11037064,646,33.11331558,646,32.35244751,646,33.68481827,646,37.11615753,646,37.48964691,646,38.21728897
645.5,66.21925354,645.5,0.001928182,645.5,100.0917587,,,645.5,32.83597565,645.5,33.24481583,645.5,33.81719589,645.5,36.52748871,645.5,36.77561569,645.5,34.66540146,645.5,34.48892975,645.5,35.14875031,645.5,33.09217834,645.5,32.40552521,645.5,33.71717072,645.5,37.15181732,645.5,37.53420258,645.5,38.19824982
645,66.20315552,645,0.001973191,645,100.074646,,,645,32.79289246,645,33.20653152,645,33.79611206,645,36.50218964,645,36.79826355,645,34.64928436,645,34.49696732,645,35.10133743,645,33.10588074,645,32.29326248,645,33.70531082,645,37.06036377,645,37.54101563,645,38.18843842
644.5,66.24258423,644.5,0.002209441,644.5,100.0913773,,,644.5,32.74290466,644.5,33.16719055,644.5,33.75775528,644.5,36.49750519,644.5,36.66591263,644.5,34.58237839,644.5,34.42507553,644.5,35.04997635,644.5,33.0819664,644.5,32.30646896,644.5,33.67516708,644.5,37.04879379,644.5,37.4927063,644.5,38.16633987
644,66.30294037,644,0.002185803,644,99.9980545,,,644,32.69625854,644,33.1117363,644,33.67821121,644,36.42168045,644,36.60382843,644,34.5570755,644,34.38766479,644,34.95505524,644,33.00781631,644,32.21936035,644,33.60274887,644,36.96921158,644,37.37659454,644,38.0708847
643.5,66.1855545,643.5,0.002141625,643.5,100.0397186,,,643.5,32.74364471,643.5,33.11413956,643.5,33.73980713,643.5,36.42073822,643.5,36.70193481,643.5,34.5367775,643.5,34.40930939,643.5,35.06056595,643.5,33.05267334,643.5,32.24192047,643.5,33.55952072,643.5,36.99793243,643.5,37.37875748,643.5,38.07557678
643,66.22272491,643,0.001993843,643,100.0661011,,,643,32.67325592,643,33.05974197,643,33.65219116,643,36.39112854,643,36.59472275,643,34.51006699,643,34.27390671,643,34.99861526,643,32.97169876,643,32.18387222,643,33.57870865,643,36.95539093,643,37.41189575,643,38.05677032
642.5,66.28353882,642.5,0.002396754,642.5,100.0187302,,,642.5,32.633255,642.5,32.97632217,642.5,33.62120819,642.5,36.33059692,642.5,36.55773926,642.5,34.40369415,642.5,34.29317093,642.5,34.90069962,642.5,32.88323212,642.5,32.17359543,642.5,33.50682449,642.5,36.84476471,642.5,37.30338669,642.5,38.03223801
642,66.23711395,642,0.00187701,642,100.1816483,,,642,32.59905624,642,33.00728607,642,33.62872314,642,36.35886765,642,36.52922821,642,34.4173317,642,34.25544357,642,34.93093491,642,32.91337585,642,32.18771744,642,33.5056839,642,36.82881165,642,37.30047607,642,38.00217056
641.5,66.29762268,641.5,0.001891347,641.5,100.0316238,,,641.5,32.50799561,641.5,32.88724899,641.5,33.50957108,641.5,36.24827194,641.5,36.47733307,641.5,34.37253952,641.5,34.19086075,641.5,34.83279037,641.5,32.79055786,641.5,32.08977127,641.5,33.43682861,641.5,36.83717728,641.5,37.28450775,641.5,37.90255356
641,66.29501343,641,0.00240531,641,100.0570297,,,641,32.49699402,641,32.88866806,641,33.48203659,641,36.2232666,641,36.42653275,641,34.28337097,641,34.17945099,641,34.77525711,641,32.81222534,641,32.07578278,641,33.41142654,641,36.84099579,641,37.19427872,641,37.89245605
640.5,66.35244751,640.5,0.002173749,640.5,99.8519516,,,640.5,32.44844818,640.5,32.77690125,640.5,33.43002319,640.5,36.14482498,640.5,36.34200668,640.5,34.24267197,640.5,34.05195618,640.5,34.77865601,640.5,32.80115128,640.5,32.0469017,640.5,33.33391571,640.5,36.73105621,640.5,37.0953064,640.5,37.81444931
640,66.3664856,640,0.002177767,640,99.99568939,,,640,32.35231781,640,32.7722168,640,33.37999725,640,36.04456329,640,36.28431702,640,34.19450378,640,34.07045364,640,34.68088531,640,32.68112946,640,31.98312759,640,33.37228775,640,36.68344498,640,37.1637001,640,37.84027481
639.5,66.27902985,639.5,0.002032824,639.5,100.0729446,,,639.5,32.42326736,639.5,32.78848267,639.5,33.35363007,639.5,36.11483383,639.5,36.29255676,639.5,34.20796967,639.5,34.09072876,639.5,34.75062943,639.5,32.75512695,639.5,31.94817352,639.5,33.27169037,639.5,36.74095535,639.5,37.16428757,639.5,37.77560425
639,66.32172394,639,0.002108783,639,100.0394974,,,639,32.39603424,639,32.80863953,639,33.26775742,639,36.04911041,639,36.25839233,639,34.160923,639,34.00984192,639,34.68413162,639,32.67501068,639,31.93329811,639,33.29810715,639,36.64884567,639,37.09592819,639,37.73717117
638.5,66.31965637,638.5,0.002329709,638.5,100.0217438,,,638.5,32.25885773,638.5,32.77058029,638.5,33.3410759,638.5,35.99389648,638.5,36.22927856,638.5,34.08971405,638.5,33.96508789,638.5,34.64022827,638.5,32.66443253,638.5,31.92905235,638.5,33.31515121,638.5,36.69225693,638.5,37.04645538,638.5,37.72422791
638,66.37999725,638,0.001891474,638,99.97328186,,,638,32.24708557,638,32.68957901,638,33.23042297,638,35.95049286,638,36.19871902,638,34.03432846,638,33.97475052,638,34.59864044,638,32.65906906,638,31.88241768,638,33.24383926,638,36.55558014,638,36.9715004,638,37.65321732
637.5,66.4198761,637.5,0.002077824,637.5,99.93601227,,,637.5,32.27363205,637.5,32.60093689,637.5,33.18988419,637.5,35.91933823,637.5,36.08517838,637.5,33.960289,637.5,33.89502716,637.5,34.51335144,637.5,32.53529358,637.5,31.79350853,637.5,33.19951248,637.5,36.53112411,637.5,36.96605682,637.5,37.6101799
637,66.38838959,637,0.002223993,637,99.93090057,,,637,32.20669556,637,32.5845108,637,33.11572266,637,35.83907318,637,36.06885529,637,33.98405075,637,33.82435608,637,34.50439453,637,32.54030228,637,31.80465317,637,33.17737198,637,36.52511597,637,36.8956604,637,37.54820251
636.5,66.37030792,636.5,0.001983437,636.5,100.0664978,,,636.5,32.18611908,636.5,32.53126907,636.5,33.07630157,636.5,35.87705994,636.5,36.02529526,636.5,33.93311691,636.5,33.82100677,636.5,34.56412125,636.5,32.51644516,636.5,31.78840256,636.5,33.10459518,636.5,36.43323898,636.5,36.94807053,636.5,37.55826187
636,66.44290161,636,0.001807514,636,99.90627289,,,636,32.06580734,636,32.4957695,636,33.07711411,636,35.82350159,636,35.97798157,636,33.89171219,636,33.76278305,636,34.46078873,636,32.48897552,636,31.77326012,636,33.05057907,636,36.3545723,636,36.8105278,636,37.4982338
635.5,66.46694183,635.5,0.002108149,635.5,99.91437531,,,635.5,32.03828049,635.5,32.44783401,635.5,33.01081848,635.5,35.7283287,635.5,35.83392334,635.5,33.81697083,635.5,33.70427322,635.5,34.38532257,635.5,32.44041824,635.5,31.68202972,635.5,33.02129364,635.5,36.34304047,635.5,36.85239792,635.5,37.37560654
635,66.36383057,635,0.001787561,635,100.0880966,,,635,32.06751251,635,32.46155548,635,33.00054169,635,35.75949097,635,35.92664719,635,33.84496307,635,33.71455765,635,34.44804382,635,32.43334579,635,31.70790672,635,33.07281494,635,36.3470993,635,36.7612114,635,37.4607048
634.5,66.42479706,634.5,0.002318473,634.5,99.96421051,,,634.5,31.98939896,634.5,32.42357635,634.5,32.92030716,634.5,35.67923737,634.5,35.86128616,634.5,33.78261948,634.5,33.63740158,634.5,34.39665604,634.5,32.37694931,634.5,31.65410423,634.5,33.02596283,634.5,36.2972908,634.5,36.76570129,634.5,37.36542892
634,66.43214417,634,0.001909217,634,99.98987579,,,634,31.97972488,634,32.31203842,634,32.94041443,634,35.61026382,634,35.82017899,634,33.73550034,634,33.67631912,634,34.39708328,634,32.36698151,634,31.61297989,634,32.93920517,634,36.28084946,634,36.6859169,634,37.38718414
633.5,66.43288422,633.5,0.001722817,633.5,100.0638351,,,633.5,31.96732712,633.5,32.29043579,633.5,32.91727829,633.5,35.60248184,633.5,35.77929306,633.5,33.70855331,633.5,33.57317734,633.5,34.25976944,633.5,32.31407547,633.5,31.61881828,633.5,32.92721558,633.5,36.24636841,633.5,36.71464157,633.5,37.33957291
633,66.44429779,633,0.00185237,633,100.0056992,,,633,31.85858345,633,32.27380371,633,32.82218552,633,35.56578445,633,35.75825882,633,33.66207886,633,33.51543427,633,34.33785248,633,32.27528,633,31.56093597,633,32.88901901,633,36.22389221,633,36.61101913,633,37.29225159
632.5,66.49589539,632.5,0.001767916,632.5,99.92467499,,,632.5,31.82638359,632.5,32.27693939,632.5,32.77805328,632.5,35.50576019,632.5,35.70555115,632.5,33.63358307,632.5,33.5083847,632.5,34.24951553,632.5,32.22040558,632.5,31.48842812,632.5,32.83652115,632.5,36.15497589,632.5,36.55713654,632.5,37.2162323
632,66.42910767,632,0.002341171,632,100.016571,,,632,31.81404686,632,32.25932312,632,32.81004715,632,35.44365311,632,35.69921875,632,33.62219238,632,33.54841232,632,34.26664734,632,32.19459534,632,31.48606491,632,32.85117722,632,36.1227951,632,36.59508896,632,37.24773407
631.5,66.46884918,631.5,0.002193185,631.5,100.0609131,,,631.5,31.76285934,631.5,32.19515991,631.5,32.69100952,631.5,35.37832642,631.5,35.62166214,631.5,33.57411194,631.5,33.43931198,631.5,34.13998032,631.5,32.23001099,631.5,31.51726151,631.5,32.8074379,631.5,36.08985138,631.5,36.48913956,631.5,37.23843384
631,66.48429871,631,0.00224743,631,100.0620575,,,631,31.72891235,631,32.11512756,631,32.69221115,631,35.42609024,631,35.57657623,631,33.5140152,631,33.38305664,631,34.12601471,631,32.15701675,631,31.37780952,631,32.7950325,631,36.0715332,631,36.4869194,631,37.10095978
630.5,66.50592041,630.5,0.001886172,630.5,100.0191956,,,630.5,31.72509384,630.5,32.0951004,630.5,32.64653015,630.5,35.33190155,630.5,35.5232048,630.5,33.46900558,630.5,33.3629837,630.5,34.0504837,630.5,32.07772064,630.5,31.42992592,630.5,32.75760269,630.5,35.95985794,630.5,36.41042709,630.5,37.09597397
630,66.56171417,630,0.00213835,630,99.93140411,,,630,31.66593933,630,31.96153259,630,32.58594513,630,35.28956985,630,35.47275543,630,33.42094803,630,33.27708435,630,34.00357819,630,32.06269073,630,31.34431839,630,32.66126633,630,36.01641846,630,36.38953018,630,37.00918579
629.5,66.436203,629.5,0.001907948,629.5,100.1930695,,,629.5,31.68703651,629.5,32.08800888,629.5,32.61154556,629.5,35.31028748,629.5,35.48403168,629.5,33.42919159,629.5,33.30874634,629.5,34.06487656,629.5,32.11795807,629.5,31.39147186,629.5,32.66313553,629.5,35.96468735,629.5,36.43954468,629.5,37.04332352
629,66.53873444,629,0.001965632,629,99.91364288,,,629,31.62275314,629,31.97636604,629,32.47901917,629,35.30500412,629,35.33745193,629,33.30763626,629,33.2720871,629,34.04030609,629,31.98947334,629,31.23492622,629,32.62387848,629,35.8801384,629,36.31191254,629,36.98078156
628.5,66.52813721,628.5,0.002358291,628.5,99.88674164,,,628.5,31.6039505,628.5,31.89844131,628.5,32.49430084,628.5,35.15707016,628.5,35.34246826,628.5,33.29953766,628.5,33.15859604,628.5,34.01015854,628.5,31.98266602,628.5,31.23918152,628.5,32.61117172,628.5,35.85899734,628.5,36.31411743,628.5,36.96185684
628,66.48641968,628,0.001829079,628,99.97180939,,,628,31.5540638,628,31.93681526,628,32.45480728,628,35.18872452,628,35.34361649,628,33.3547554,628,33.17339706,628,34.00070953,628,31.93330193,628,31.19786644,628,32.59442902,628,35.85786057,628,36.23680878,628,36.93080521
627.5,66.53128815,627.5,0.0019904,627.5,100.1163864,,,627.5,31.52348328,627.5,31.87169075,627.5,32.38788605,627.5,35.13391495,627.5,35.29045105,627.5,33.23687744,627.5,33.11448669,627.5,33.94857407,627.5,31.95659828,627.5,31.22588921,627.5,32.55391693,627.5,35.79327393,627.5,36.19656372,627.5,36.91331863
627,66.60641479,627,0.001865572,627,99.90949249,,,627,31.45767403,627,31.79515839,627,32.36940384,627,35.05842972,627,35.19685745,627,33.12184143,627,33.09792328,627,33.88083267,627,31.88354301,627,31.17609978,627,32.49415207,627,35.77538681,627,36.17074585,627,36.81165314
626.5,66.5062027,626.5,0.001968285,626.5,100.0099335,,,626.5,31.44647408,626.5,31.82650566,626.5,32.35798264,626.5,35.07912827,626.5,35.23857117,626.5,33.18000793,626.5,33.11415482,626.5,33.87928772,626.5,31.8769989,626.5,31.18158531,626.5,32.4797287,626.5,35.74568176,626.5,36.16908264,626.5,36.86940002
626,66.60951996,626,0.001790608,626,99.9797287,,,626,31.39785194,626,31.72318268,626,32.31189728,626,34.93907166,626,35.16304779,626,33.11940002,626,33.01799393,626,33.80923843,626,31.79480171,626,31.07824898,626,32.41254425,626,35.65829468,626,36.05926895,626,36.73369217
625.5,66.63760376,625.5,0.001542626,625.5,99.88173676,,,625.5,31.32124519,625.5,31.6875782,625.5,32.16695786,625.5,34.93154526,625.5,35.07264709,625.5,33.09911728,625.5,32.9368248,625.5,33.71930695,625.5,31.78421211,625.5,30.9728508,625.5,32.39962006,625.5,35.6059494,625.5,36.0592308,625.5,36.69038391
625,66.58415222,625,0.002127668,625,100.0520325,,,625,31.32705688,625,31.64743233,625,32.1916008,625,34.88761902,625,35.11663818,625,33.00030518,625,32.9957695,625,33.74559784,625,31.79316521,625,31.00452423,625,32.38823318,625,35.65756226,625,36.10232162,625,36.66916656
624.5,66.57814026,624.5,0.002041595,624.5,99.94096375,,,624.5,31.25616646,624.5,31.65475464,624.5,32.15445328,624.5,34.93399429,624.5,35.05857086,624.5,32.97405624,624.5,32.95513153,624.5,33.66952896,624.5,31.68346024,624.5,31.00022697,624.5,32.33844757,624.5,35.55131149,624.5,36.07811737,624.5,36.64767838
624,66.56040955,624,0.002122059,624,100.0354614,,,624,31.26367569,624,31.67147255,624,32.13951874,624,34.87353897,624,35.03621674,624,32.99655151,624,32.91374969,624,33.75826263,624,31.72033501,624,31.0053997,624,32.33708954,624,35.57962418,624,35.96872711,624,36.65446472
623.5,66.63471222,623.5,0.002319591,623.5,99.96344757,,,623.5,31.20123482,623.5,31.51683807,623.5,32.05513763,623.5,34.82243347,623.5,34.88843918,623.5,32.93294144,623.5,32.83452988,623.5,33.62035751,623.5,31.69172668,623.5,30.92720222,623.5,32.29319763,623.5,35.51455307,623.5,35.9042511,623.5,36.59213257
623,66.6805954,623,0.002355768,623,99.86534882,,,623,31.19750023,623,31.47268677,623,32.00249481,623,34.71074677,623,34.87865448,623,32.85764313,623,32.78471375,623,33.58564758,623,31.60752678,623,30.84539223,623,32.18103409,623,35.45825958,623,35.85554886,623,36.47800827
622.5,66.6275177,622.5,0.002552149,622.5,99.97749329,,,622.5,31.13456154,622.5,31.48225594,622.5,32.0320282,622.5,34.77194977,622.5,34.86433792,622.5,32.80559158,622.5,32.76700592,622.5,33.56583786,622.5,31.57759666,622.5,30.89724159,622.5,32.22219086,622.5,35.42809677,622.5,35.86848831,622.5,36.50209808
622,66.61096954,622,0.002153425,622,99.9910202,,,622,31.12488747,622,31.46300316,622,31.97416306,622,34.70000458,622,34.79587936,622,32.7873764,622,32.75819397,622,33.53194809,622,31.55804062,622,30.83718109,622,32.15332794,622,35.45720291,622,35.79212189,622,36.48928833
621.5,66.63279724,621.5,0.001566887,621.5,99.93153381,,,621.5,31.12612152,621.5,31.42073059,621.5,31.90752029,621.5,34.67508698,621.5,34.75028992,621.5,32.82498932,621.5,32.71712112,621.5,33.54880905,621.5,31.48940849,621.5,30.82209587,621.5,32.14438629,621.5,35.39536667,621.5,35.76312256,621.5,36.43001175
621,66.62588501,621,0.001767556,621,99.96464539,,,621,31.05072975,621,31.37275887,621,31.90488243,621,34.61922836,621,34.78953552,621,32.71984863,621,32.70317459,621,33.51268005,621,31.51724052,621,30.7677784,621,32.16096878,621,35.29198074,621,35.78585052,621,36.42429733
620.5,66.58786774,620.5,0.002249218,620.5,100.0304947,,,620.5,31.0411129,620.5,31.40631294,620.5,31.91319084,620.5,34.64813232,620.5,34.7361908,620.5,32.73867798,620.5,32.69347382,620.5,33.47526932,620.5,31.53539085,620.5,30.78886032,620.5,32.1365509,620.5,35.34214783,620.5,35.72259903,620.5,36.47213364
